provider_id,provider_name,city,state,latitude,longitude
390056,J C Blair Memorial Hospital,Huntingdon,PA,40.49,-78.01
390057,Grand View Hospital,Sellersville,PA,40.36,-75.33
390058,Carlisle Regional Medical Center,Carlisle,PA,40.18,-77.22
390061,Lancaster Regional Medical Center,Lancaster,PA,40.04,-76.32
390062,Nason Hospital,Roaring Spring,PA,40.34,-78.39
390063,Upmc Hamot,Erie,PA,42.13,-80.09
390065,Gettysburg Hospital,Gettysburg,PA,39.82,-77.23
390067,Pinnacle Health Hospitals,Harrisburg,PA,40.26,-76.88
390070,Lower Bucks Hospital,Bristol,PA,40.10,-74.86
390071,Lock Haven Hospital,Lock Haven,PA,41.13,-77.47
390072,Berwick Hospital Center,Berwick,PA,41.07,-76.23
390073,Altoona Regional Health System,Altoona,PA,40.52,-78.40
390076,Brandywine Hospital,Coatesville,PA,40.01,-75.79
390080,Jeanes Hospital,Philadelphia,PA,40.07,-75.09
390081,Delaware County Memorial Hospital,Drexel Hill,PA,39.95,-75.28
390084,Sunbury Community Hospital,Sunbury,PA,40.86,-76.78
390086,Dubois Regional Medical Center,Dubois,PA,41.11,-78.78
390090,Western Pennsylvania Hospital,Pittsburgh,PA,40.46,-79.95
390091,Upmc Northwest,Seneca,PA,41.36,-79.70
390093,Clarion Hospital,Clarion,PA,41.19,-79.40
390095,Marian Community Hospital,Carbondale,PA,41.57,-75.50
390096,St Joseph Medical Center,Reading,PA,40.38,-75.98
390100,Lancaster General Hospital,Lancaster,PA,40.05,-76.31
390101,Memorial Hospital York,York,PA,39.97,-76.69
390102,Upmc St Margaret,Pittsburgh,PA,40.49,-79.90
390104,Kane Community Hospital,Kane,PA,41.67,-78.82
390107,Upmc Passavant,Pittsburgh,PA,40.57,-80.02
390110,Conemaugh Valley Memorial Hospital,Johnstown,PA,40.31,-78.92
390112,Windber Hospital,Windber,PA,40.24,-78.84
390113,Meadville Medical Center,Meadville,PA,41.62,-80.15
390114,Magee Womens Hospital Of Upmc Health System,Pittsburgh,PA,40.44,-79.96
390115,Aria Health,Philadelphia,PA,40.07,-74.98
390116,Mercy Suburban Hospital,Norristown,PA,40.14,-75.32
390117,Upmc Bedford,Everett,PA,40.02,-78.43
390118,Bradford Regional Medical Center,Bradford,PA,41.96,-78.66
390119,Moses Taylor Hospital,Scranton,PA,41.41,-75.65
390122,Titusville Hospital,Titusville,PA,41.63,-79.68
390125,Wayne Memorial Hospital,Honesdale,PA,41.58,-75.26
390127,Phoenixville Hospital,Phoenixville,PA,40.12,-75.52
390132,St Joseph's Hospital,Philadelphia,PA,39.97,-75.16
390137,Wilkes-Barre General Hospital,Wilkes-Barre,PA,41.26,-75.87
390138,Waynesboro Hospital,Waynesboro,PA,39.75,-77.57
390139,Main Line Hospital Bryn Mawr Campus,Bryn Mawr,PA,40.02,-75.32
390142,Albert Einstein Medical Center,Philadelphia,PA,40.04,-75.14
390145,Excela Health Westmoreland Regional Hospital,Greensburg,PA,40.30,-79.56
390146,Warren General Hospital,Warren,PA,41.84,-79.15
390147,Monongahela Valley Hospital,Monongahela,PA,40.18,-79.92
390150,Southwest Regional Medical Center,Waynesburg,PA,39.90,-80.17
390151,Chambersburg Hospital,Chambersburg,PA,39.93,-77.65
390153,Main Line Hospital Paoli,Paoli,PA,40.04,-75.50
390154,Elk Regional Health Center,Saint Marys,PA,41.43,-78.58
390157,Ohio Valley General Hospital,Mckees Rocks,PA,40.47,-80.09
390160,Canonsburg General Hospital,Canonsburg,PA,40.25,-80.19
390162,Easton Hospital,Easton,PA,40.69,-75.24
390163,Acmh Hospital,Kittanning,PA,40.81,-79.56
390164,Upmc Presbyterian Shadyside,Pittsburgh,PA,40.44,-79.96
390168,Butler Memorial Hospital,Butler,PA,40.87,-79.88
390173,Indiana Regional Medical Center,Indiana,PA,40.61,-79.16
390174,Thomas Jefferson University Hospital,Philadelphia,PA,39.95,-75.16
390178,Upmc Horizon,Greenville,PA,41.41,-80.37
390179,Chester County Hospital,West Chester,PA,39.97,-75.60
390180,Crozer Chester Medical Center,Upland,PA,39.86,-75.37
390183,St Luke's Miners Memorial Hospital,Coaldale,PA,40.82,-75.91
390184,Highlands Hospital,Connellsville,PA,40.02,-79.59
390185,Hazleton General Hospital,Hazleton,PA,40.95,-75.96
390192,Tyler Memorial Hospital,Tunkhannock,PA,41.55,-75.92
390194,Gnaden Huetten Memorial Hospital,Lehighton,PA,40.83,-75.73
390195,Main Line Hospital Lankenau,Wynnewood,PA,39.99,-75.26
390197,Sacred Heart Hospital,Allentown,PA,40.61,-75.47
390198,Millcreek Community Hospital,Erie,PA,42.07,-80.09
390199,Punxsutawney Area Hospital,Punxsutawney,PA,40.96,-79.00
390201,Pocono Medical Center,East Stroudsburg,PA,40.99,-75.17
390203,Doylestown Hospital,Doylestown,PA,40.31,-75.15
390204,Nazareth Hospital,Philadelphia,PA,40.06,-75.04
390211,Sharon Regional Health System,Sharon,PA,41.23,-80.50
390217,Excela Health Frick Hospital,Mount Pleasant,PA,40.15,-79.55
390219,Excela Health Latrobe Hospital,Latrobe,PA,40.32,-79.39
390220,Jennersville Regional Hospital,West Grove,PA,39.82,-75.89
390222,Riddle Memorial Hospital,Media,PA,39.91,-75.43
390223,Penn Presbyterian Medical Center,Philadelphia,PA,39.96,-75.20
390225,Ephrata Community Hospital,Ephrata,PA,40.19,-76.18
390226,Pennsylvania Hosp Of The Univ Of Pa Health Sys,Philadelphia,PA,39.95,-75.16
390228,St Clair Memorial Hospital,Pittsburgh,PA,40.38,-80.07
390231,Abington Memorial Hospital,Abington,PA,40.12,-75.12
390233,Hanover Hospital,Hanover,PA,39.81,-76.98
390236,"Memorial Hospital, Inc  Towanda",Towanda,PA,41.78,-76.45
390237,Regional Hospital Of Scranton,Scranton,PA,41.41,-75.66
390256,Milton S Hershey Medical Center,Hershey,PA,40.26,-76.68
390263,Lehigh Valley Hospital - Muhlenberg,Bethlehem,PA,40.65,-75.41
390265,Jefferson Regional Medical Center,Pittsburgh,PA,40.32,-79.93
390267,Western Pennsylvania Hosp Forbes Regional Campus,Monroeville,PA,40.43,-79.75
390268,Mount Nittany Medical Center,State College,PA,40.80,-77.87
390270,Geisinger Wyoming Valley Medical Center,Wilkes Barre,PA,41.26,-75.81
390290,Hahnemann University Hospital,Philadelphia,PA,39.96,-75.16
390304,Roxborough Memorial Hospital,Philadelphia,PA,40.03,-75.21
390313,Saint Catherine Medical Center Fountain Springs,Ashland,PA,40.77,-76.33
410001,Memorial Hospital Of Rhode Island,Pawtucket,RI,41.87,-71.38
410004,Roger Williams Medical Center,Providence,RI,41.83,-71.44
410005,St Joseph Health Services Of Ri,North Providence,RI,41.86,-71.46
410007,Rhode Island Hospital,Providence,RI,41.81,-71.41
410008,South County Hospital Inc,Wakefield,RI,41.43,-71.50
410009,Kent County Memorial Hospital,Warwick,RI,41.71,-71.48
410010,Women And Infants Hospital Of Rhode Island,Providence,RI,41.81,-71.41
410011,"Landmark Medical Center,  Inc",Woonsocket,RI,42.00,-71.50
410012,Miriam Hospital,Providence,RI,41.85,-71.40
410013,Westerly Hospital,Westerly,RI,41.36,-71.82
420002,Piedmont Medical Center,Rock Hill,SC,34.96,-81.05
420004,Musc Medical Center,Charleston,SC,32.78,-79.95
420005,Mcleod Medical Center - Dillon,Dillon,SC,34.42,-79.37
420007,Spartanburg Regional Medical Center,Spartanburg,SC,34.97,-81.94
420009,Oconee Medical Center,Seneca,SC,34.70,-82.99
420010,Carolina Pines Regional Medical Center,Hartsville,SC,34.35,-80.10
420015,Baptist Easley Hospital,Easley,SC,34.84,-82.61
420016,Barnwell County Hospital,Barnwell,SC,33.26,-81.36
420018,Palmetto Health Richland,Columbia,SC,34.03,-81.03
420023,St Francis-Downtown,Greenville,SC,34.84,-82.42
420026,Sisters Of Charity Providence Hospitals,Columbia,SC,34.01,-81.01
420027,Anmed Health,Anderson,SC,34.51,-82.65
420030,Colleton Medical Center,Walterboro,SC,32.92,-80.67
420033,Greer Memorial Hospital,Greer,SC,34.92,-82.24
420036,Springs Memorial Hospital,Lancaster,SC,34.72,-80.79
420037,Hillcrest Memorial Hospital,Simpsonville,SC,34.72,-82.25
420039,Wallace Thomson Hospital,Union,SC,34.71,-81.63
420043,Upstate Carolina Medical Center,Gaffney,SC,35.09,-81.63
420049,Conway Medical Center,Conway,SC,33.78,-79.00
420053,Newberry County Memorial Hospital,Newberry,SC,34.29,-81.61
420054,Marlboro Park Hospital,Bennettsville,SC,34.64,-79.70
420055,Marion Regional Hospital,Mullins,SC,34.20,-79.27
420056,Bamberg County Memorial Hospital,Bamberg,SC,33.31,-81.03
420057,Mcleod Medical Center - Darlington,Darlington,SC,34.32,-79.82
420062,Chesterfield General Hospital,Cheraw,SC,34.70,-79.92
420064,Loris Community Hospital,Loris,SC,34.06,-78.90
420065,Bon Secours-St Francis Xavier Hospital,Charleston,SC,32.81,-80.04
420066,Lake City Community Hospital,Lake City,SC,33.88,-79.76
420067,Beaufort County Memorial Hospital,Beaufort,SC,32.42,-80.69
420070,Tuomey Healthcare System,Sumter,SC,33.92,-80.34
420071,Self Regional Healthcare,Greenwood,SC,34.18,-82.16
420072,Hampton Regional Medical Center,Varnville,SC,32.85,-81.09
420073,Lexington Medical Center,West Columbia,SC,34.01,-81.11
420078,Greenville Memorial Hospital,Greenville,SC,34.82,-82.41
420079,Trident Medical Center,Charleston,SC,32.98,-80.07
420080,Hilton Head Regional Medical Center,Hilton Head Island,SC,32.22,-80.71
420082,Aiken Regional Medical Center,Aiken,SC,33.57,-81.76
420087,Roper Hospital,Charleston,SC,32.78,-79.95
420089,East Cooper Medical Center,Mount Pleasant,SC,32.82,-79.85
420098,Waccamaw Community Hospital,Murrells Inlet,SC,33.56,-79.04
430005,Prairie Lakes Hospital,Watertown,SD,44.91,-97.12
430008,Brookings Hospital,Brookings,SD,44.30,-96.77
430012,Avera Sacred Heart Hospital,Yankton,SD,42.87,-97.41
430013,Avera Queen Of Peace,Mitchell,SD,43.71,-98.01
430014,Avera St Lukes,Aberdeen,SD,45.46,-98.48
430015,St Marys Hospital,Pierre,SD,44.36,-100.33
430016,Avera Mckennan Hospital & University Health Center,Sioux Falls,SD,43.53,-96.71
430027,Sanford Usd Medical Center,Sioux Falls,SD,43.54,-96.74
430048,Spearfish Regional Hospital,Spearfish,SD,44.50,-103.86
430077,Rapid City Regional Hospital,Rapid City,SD,44.06,-103.22
430095,Avera Heart Hospital Of South Dakota Llc,Sioux Falls,SD,43.49,-96.78
440002,Jackson-Madison County General Hospital,Jackson,TN,35.64,-88.83
440003,Sumner Regional Medical Center,Gallatin,TN,36.39,-86.43
440007,United Regional Medical Center,Manchester,TN,35.47,-86.08
440008,Henderson County Community Hospital,Lexington,TN,35.65,-88.40
440009,Cumberland Medical Center,Crossville,TN,35.94,-85.02
440010,Wayne Medical Center,Waynesboro,TN,35.33,-87.76
440011,Blount Memorial Hospital,Maryville,TN,35.76,-83.96
440012,Wellmont Bristol Regional Medical Center,Bristol,TN,36.59,-82.26
440015,University Of Tn Memorial Hospital,Knoxville,TN,35.94,-83.94
440016,Baptist Memorial Hospital Huntingdon,Huntingdon,TN,36.02,-88.41
440017,Wellmont Holston Valley Medical Center,Kingsport,TN,36.55,-82.55
440018,Sycamore Shoals Hospital,Elizabethton,TN,36.35,-82.23
440020,Hillside Hospital,Pulaski,TN,35.19,-87.01
440025,"Laughlin Memorial Hospital, Inc",Greeneville,TN,36.18,-82.79
440029,Williamson Medical Center,Franklin,TN,35.92,-86.82
440030,Morristown Hamblen Hospital Association,Morristown,TN,36.21,-83.30
440031,Roane Medical Center,Harriman,TN,35.94,-84.55
440032,Wellmont Hawkins County Memorial Hospital,Rogersville,TN,36.40,-83.01
440033,Tennova Healthcare-Lafollett Medical Center,La Follette,TN,36.39,-84.11
440035,Gateway Medical Center,Clarksville,TN,36.58,-87.27
440039,Vanderbilt University Hospital,Nashville,TN,36.14,-86.80
440040,Perry Community Hospital,Linden,TN,35.59,-87.86
440047,Gibson General Hospital,Trenton,TN,35.96,-88.94
440048,Baptist Memorial Hospital,Memphis,TN,35.13,-89.86
440050,Takoma Regional Hospital,Greeneville,TN,36.15,-82.85
440051,Mcnairy Regional Hospital,Selmer,TN,35.16,-88.58
440053,Middle Tennessee Medical Center Inc,Murfreesboro,TN,35.86,-86.41
440056,Tennova Healthcare-Jefferson Memorial Hospital,Jefferson City,TN,36.11,-83.52
440058,Southern Tennessee Medical Center,Winchester,TN,35.18,-86.09
440060,Milan General Hospital,Milan,TN,35.91,-88.75
440061,Volunteer Community Hospital,Martin,TN,36.33,-88.87
440063,Johnson City Medical Center,Johnson City,TN,36.31,-82.38
440064,Grandview Medical Center,Jasper,TN,35.05,-85.63
440067,Lakeway Regional Hospital,Morristown,TN,36.21,-83.30
440068,Athens Regional Medical Center,Athens,TN,35.44,-84.61
440070,Decatur County General Hospital,Parsons,TN,35.64,-88.12
440072,Dyersburg Regional Medical Center,Dyersburg,TN,36.05,-89.38
440073,Maury Regional Hospital,Columbia,TN,35.61,-87.07
440081,Leconte Medical Center,Sevierville,TN,35.85,-83.54
440082,St Thomas Hospital,Nashville,TN,36.13,-86.84
440083,Jamestown Regional Medical Center,Jamestown,TN,36.43,-84.94
440084,Sweetwater Hospital Association,Sweetwater,TN,35.60,-84.46
440091,"Memorial Healthcare System, Inc",Chattanooga,TN,35.04,-85.26
440104,Erlanger Medical Center,Chattanooga,TN,35.05,-85.29
440109,Hardin Medical Center,Savannah,TN,35.23,-88.23
440110,Fort Loudoun Medical Center,Lenoir City,TN,35.83,-84.27
440111,Metro Nashville General Hospital,Nashville,TN,36.17,-86.81
440115,Humboldt General Hospital Inc,Humboldt,TN,35.82,-88.90
440120,Tennova Healthcare,Knoxville,TN,35.99,-83.93
440125,Fort Sanders Regional Medical Center,Knoxville,TN,35.96,-83.94
440130,Baptist Memorial Hospital Union City,Union City,TN,36.41,-89.04
440131,Baptist Memorial Hospital Tipton,Covington,TN,35.54,-89.68
440132,Henry County Medical Center,Paris,TN,36.30,-88.31
440133,Baptist Hospital,Nashville,TN,36.15,-86.80
440137,Heritage Medical Center,Shelbyville,TN,35.56,-86.45
440141,Cumberland River Hospital,Celina,TN,36.55,-85.51
440148,Stones River Hospital And Dekalb Community Hosp,Smithville,TN,35.96,-85.83
440150,Summit Medical Center,Hermitage,TN,36.18,-86.61
440151,River Park Hospital,Mc Minnville,TN,35.70,-85.74
440152,Regional Medical Center At Memphis,Memphis,TN,35.14,-90.03
440153,Tennova Healthcare-Newport Medical Center,Newport,TN,35.97,-83.18
440156,Parkridge Medical Center,Chattanooga,TN,35.03,-85.27
440159,Delta Medical Center,Memphis,TN,35.07,-89.93
440161,Centennial Medical Center,Nashville,TN,36.15,-86.81
440168,Methodist Healthcare Fayette Hospital,Somerville,TN,35.25,-89.36
440173,Parkwest Medical Center,Knoxville,TN,35.92,-84.10
440174,Haywood Park Community Hospital,Brownsville,TN,35.61,-89.24
440176,Indian Path Medical Center,Kingsport,TN,36.55,-82.51
440180,Jellico Community Hospital,Jellico,TN,36.57,-84.13
440181,Bolivar General Hospital,Bolivar,TN,35.27,-89.00
440182,Mckenzie Regional Hospital,Mc Kenzie,TN,36.14,-88.49
440183,St Francis Hospital,Memphis,TN,35.10,-89.86
440184,Franklin Woods Community Hospital,Johnson City,TN,36.35,-82.37
440185,Skyridge Medical Center,Cleveland,TN,35.18,-84.87
440186,Riverview Regional Medical Center North,Carthage,TN,36.26,-85.95
440189,Regional Hospital Of Jackson,Jackson,TN,35.68,-88.85
440192,White County Community Hospital,Sparta,TN,35.95,-85.48
440193,University Medical Center,Lebanon,TN,36.22,-86.33
440194,Hendersonville Medical Center,Hendersonville,TN,36.33,-86.62
440197,Southern Hills Medical Ctr,Nashville,TN,36.08,-86.72
440200,Stones River Hospital & Dekalb Community Hospital,Woodbury,TN,35.83,-86.07
440227,Stonecrest Medical Center,Smyrna,TN,35.98,-86.57
440228,Saint Francis Bartlett Medical Center,Bartlett,TN,35.21,-89.80
450002,Providence Memorial Hospital,El Paso,TX,31.77,-106.50
450005,Memorial Hermann Baptist Orange Hospital,Orange,TX,30.10,-93.77
450007,Peterson Regional Medical Center,Kerrville,TX,30.04,-99.15
450010,United Regional Health Care System,Wichita Falls,TX,33.90,-98.50
450011,St Joseph Regional Health Center,Bryan,TX,30.66,-96.35
450015,Parkland Health And Hospital System,Dallas,TX,32.81,-96.83
450018,University Of Texas Medical Branch Gal,Galveston,TX,29.31,-94.77
450021,Baylor University Medical Center,Dallas,TX,32.79,-96.78
450023,Citizens Medical Center,Victoria,TX,28.81,-96.98
450024,University Medical Center Of El Paso,El Paso,TX,31.77,-106.44
450028,"Vhs Brownsville Hospital Company, Llc",Brownsville,TX,25.92,-97.51
450029,Laredo Medical Center,Laredo,TX,27.53,-99.48
450032,Good Shepherd Medical Center Marshall,Marshall,TX,32.54,-94.37
450033,Vhs Harlingen Hospital Company Llc,Harlingen,TX,26.17,-97.67
450034,Christus Hospital,Beaumont,TX,30.09,-94.13
450035,St Joseph Medical Center,Houston,TX,29.75,-95.37
450037,Good Shepherd Medical Center,Longview,TX,32.50,-94.73
450039,Jps Health Network,Fort Worth,TX,32.73,-97.33
450040,Covenant Medical Center,Lubbock,TX,33.58,-101.89
450042,Providence Health Center,Waco,TX,31.51,-97.20
450044,Ut Southwestern University Hospital,Dallas,TX,32.81,-96.84
450046,Christus Spohn Hospital Corpus Christi,Corpus Christi,TX,27.78,-97.40
450051,Methodist Dallas Medical Center,Dallas,TX,32.76,-96.82
450052,Goodall Witcher Hospital,Clifton,TX,31.78,-97.59
450054,Scott & White Memorial Hospital,Temple,TX,31.09,-97.36
450055,Rolling Plains Memorial Hospital,Sweetwater,TX,32.45,-100.40
450056,Seton Medical Center Austin,Austin,TX,30.30,-97.75
450058,Baptist Medical Center,San Antonio,TX,29.43,-98.49
450064,Texas Health Arlington Memorial Hospital,Arlington,TX,32.75,-97.12
450068,Memorial Hermann Texas Medical Center,Houston,TX,29.71,-95.40
450072,Brazosport Regional Health System,Lake Jackson,TX,29.03,-95.45
450073,Cogdell Memorial Hospital,Snyder,TX,32.69,-100.92
450078,Anson General Hospital,Anson,TX,32.77,-99.90
450079,Baylor Medical Center At Irving,Irving,TX,32.84,-96.96
450080,Titus Regional Medical Center,Mount Pleasant,TX,33.18,-94.97
450082,Christus Spohn Hospital Beeville,Beeville,TX,28.42,-97.73
450083,East Texas Medical Center,Tyler,TX,32.34,-95.29
450085,Graham Regional Medical Center,Graham,TX,33.09,-98.58
450087,North Hills Hospital,North Richland Hills,TX,32.83,-97.21
450097,Bayshore Medical Center,Pasadena,TX,29.67,-95.18
450102,Mother Frances Hospital,Tyler,TX,32.34,-95.29
450104,Guadalupe Regional Medical Center,Seguin,TX,29.57,-97.95
450107,Las Palmas Medical Center,El Paso,TX,31.77,-106.50
450108,Connally Memorial Medical Center,Floresville,TX,29.15,-98.16
450119,South Texas Health System,Edinburg,TX,26.26,-98.18
450123,Renaissance Hospital Groves,Groves,TX,29.94,-93.92
450124,University Medical Center At Brackenridge,Austin,TX,30.27,-97.73
450128,Knapp Medical Center,Weslaco,TX,25.95,-97.51
450132,Medical Center Hospital,Odessa,TX,31.85,-102.37
450133,Midland Memorial Hospital,Midland,TX,32.00,-102.10
450135,Texas Health Harris Methodist Fort Worth,Fort Worth,TX,32.74,-97.34
450137,Baylor All Saints Medical Center At Fw,Fort Worth,TX,32.73,-97.35
450143,Seton Smithville Regional Hospital,Smithville,TX,30.00,-97.14
450144,Permian Regional Medical Center Andrews County Ho,Andrews,TX,32.34,-102.55
450147,Detar Hospital Navarro,Victoria,TX,28.81,-97.00
450148,Texas Health Harris Methodist Hospital Cleburne,Cleburne,TX,32.33,-97.44
450152,Metroplex Hospital,Killeen,TX,31.11,-97.80
450154,Val Verde Regional Medical Center,Del Rio,TX,29.37,-100.89
450155,Hereford Regional Medical Center,Hereford,TX,34.82,-102.39
450162,Grace Medical Center,Lubbock,TX,33.55,-101.87
450163,Christus Spohn Hospital Kleberg,Kingsville,TX,27.49,-97.85
450165,South Texas Regional Medical Center,Jourdanton,TX,28.92,-98.54
450176,Mission Regional Medical Center,Mission,TX,26.20,-98.31
450177,Uvalde Memorial Hospital,Uvalde,TX,29.21,-99.77
450178,Pecos County Memorial Hospital,Fort Stockton,TX,30.89,-102.88
450184,Memorial Hermann Hospital System,Houston,TX,29.81,-95.43
450187,Trinity Medical Center,Brenham,TX,30.15,-96.40
450188,Etmc Clarksville,Clarksville,TX,33.61,-95.10
450192,Hill Regional Hospital,Hillsboro,TX,32.01,-97.10
450193,St Lukes Episcopal Hospital,Houston,TX,29.71,-95.40
450194,East Texas Medical Center Jacksonville,Jacksonville,TX,31.96,-95.27
450196,Paris Regional Medical Center,Paris,TX,33.66,-95.55
450200,Wadley Regional Medical Center,Texarkana,TX,33.43,-94.05
450203,Weatherford Regional Medical Center,Weatherford,TX,32.75,-97.78
450209,Northwest Texas Hospital,Amarillo,TX,35.20,-101.92
450210,Etmc Carthage,Carthage,TX,32.17,-94.35
450211,Memorial Health System Of East Texas- Lufkin,Lufkin,TX,31.34,-94.74
450213,University Health System,San Antonio,TX,29.51,-98.58
450219,Scott & White Hospital-Llano,Llano,TX,30.74,-98.68
450221,Moore County Hospital District,Dumas,TX,35.86,-101.97
450222,Conroe Regional Medical Center,Conroe,TX,30.28,-95.47
450229,Hendrick Medical Center,Abilene,TX,32.47,-99.73
450231,Baptist St Anthonys Health System-Baptist Campus,Amarillo,TX,35.19,-101.92
450234,Comanche County Medical Center,Comanche,TX,31.98,-98.56
450235,Memorial Hospital,Gonzales,TX,29.52,-97.43
450236,Hopkins County Memorial Hospital,Sulphur Springs,TX,33.16,-95.60
450237,Christus Santa Rosa Hospital,San Antonio,TX,29.43,-98.50
450241,Faith Community Hospital,Jacksboro,TX,33.23,-98.17
450243,Hamlin Memorial Hospital,Hamlin,TX,32.89,-100.13
450253,Bellville General Hospital,Bellville,TX,29.95,-96.26
450270,Lake Whitney Medical Center,Whitney,TX,31.95,-97.32
450272,Central Texas Medical Center,San Marcos,TX,29.85,-97.95
450280,Baylor Medical Center At Garland,Garland,TX,32.92,-96.66
450283,Cozby-Germany Hospital,Grand Saline,TX,32.68,-95.72
450289,Harris County Hospital District,Houston,TX,29.69,-95.39
450296,Cleveland Regional Medical Ctr,Cleveland,TX,30.34,-95.09
450299,College Station Medical Center,College Station,TX,30.58,-96.29
450306,Stamford Memorial Hospital,Stamford,TX,32.93,-99.78
450324,Texoma Medical Center,Denison,TX,33.71,-96.58
450330,Oakbend Medical Center,Richmond,TX,29.58,-95.77
450340,San Angelo Community Medical Center,San Angelo,TX,31.42,-100.47
450346,Memorial Hermann Baptist Beaumont Hospital,Beaumont,TX,30.07,-94.12
450347,Huntsville Memorial Hospital,Huntsville,TX,30.70,-95.56
450348,Falls Community Hospital And Clinic,Marlin,TX,31.31,-96.89
450351,Texas Health Harris Methodist Hospital Stephenvill,Stephenville,TX,32.22,-98.20
450352,Hunt Regional Medical Center,Greenville,TX,33.12,-96.12
450358,"Methodist Hospital,The",Houston,TX,29.71,-95.40
450370,Columbus Community Hospital,Columbus,TX,29.69,-96.54
450372,Baylor Medical Center At Waxahachie,Waxahachie,TX,32.40,-96.86
450373,East Texas Medical Center Mount Vernon,Mount Vernon,TX,33.19,-95.23
450379,Dallas Medical Center,Dallas,TX,32.92,-96.87
450388,Methodist Hospital,San Antonio,TX,29.51,-98.57
450389,East Texas Medical Center Athens,Athens,TX,32.17,-95.84
450395,Memorial Medical Center Livingston,Livingston,TX,30.69,-94.94
450399,Brownfield Regional Medical Center,Brownfield,TX,33.19,-102.27
450400,Parkview Regional Hospital,Mexia,TX,31.68,-96.48
450403,Medical Center Of Mckinney,Mckinney,TX,33.16,-96.64
450411,Eastland Memorial Hospital,Eastland,TX,32.40,-98.82
450419,Texas Health Harris Methodist Hospital Azle,Azle,TX,32.88,-97.53
450424,San Jacinto Methodist Hospital,Baytown,TX,29.77,-94.98
450431,St Davids Medical Center,Austin,TX,30.29,-97.73
450438,Colorado Fayette Medical Center,Weimar,TX,29.69,-96.78
450447,Navarro Regional Hospital,Corsicana,TX,32.09,-96.50
450451,Glen Rose Medical Center,Glen Rose,TX,32.24,-97.75
450460,Tyler County Hospital,Woodville,TX,30.78,-94.43
450462,Texas Health Presbyterian Hospital  Dallas,Dallas,TX,32.88,-96.76
450465,Matagorda Regional Medical Center,Bay City,TX,28.98,-95.99
450469,Texas Health Presbyterian Hospital-Wnj,Sherman,TX,33.64,-96.62
450475,Etmc Henderson,Henderson,TX,32.16,-94.80
450484,Woodland Heights Medical Center,Lufkin,TX,31.33,-94.76
450488,Allegiance Specialty Hospital Of Kilgore,Kilgore,TX,32.37,-94.87
450489,Medical Arts Hospital,Lamesa,TX,32.75,-101.97
450497,Bowie Memorial Hospital,Bowie,TX,33.56,-97.84
450498,Stephens Memorial Hospital,Breckenridge,TX,32.75,-98.89
450508,Memorial Hospital,Nacogdoches,TX,31.61,-94.65
450518,The Medical Center Of Southeast Texas,Port Arthur,TX,29.94,-93.99
450537,Methodist Richardson Medical Center,Richardson,TX,32.97,-96.73
450539,Covenant Hospital Plainview,Plainview,TX,34.21,-101.73
450563,Baylor Regional Medical Center At Grapevine,Grapevine,TX,32.93,-97.09
450565,Palo Pinto General Hospital,Mineral Wells,TX,32.80,-98.15
450571,Shannon Medical Center,San Angelo,TX,31.47,-100.43
450573,Christus Jasper Memorial Hospital,Jasper,TX,30.91,-94.01
450580,East Texas Medical Center Crockett,Crockett,TX,31.32,-95.44
450584,Wilbarger General Hospital,Vernon,TX,34.16,-99.31
450586,Seymour Hospital,Seymour,TX,33.59,-99.25
450587,Brownwood Regional Medical Center,Brownwood,TX,31.68,-98.99
450591,Angleton-Danbury Medical Center,Angleton,TX,29.18,-95.40
450596,Lake Granbury Medical Center,Granbury,TX,32.43,-97.80
450597,Cuero Community Hospital,Cuero,TX,29.11,-97.28
450604,Hill Country Memorial Hospital Inc,Fredericksburg,TX,30.26,-98.88
450605,Care Regional Medical Center,Aransas Pass,TX,27.92,-97.16
450610,Memorial Hermann Memorial City Medical Center,Houston,TX,29.78,-95.55
450615,Atlanta Memorial Hospital,Atlanta,TX,33.11,-94.17
450617,Clear Lake Regional Medical Center,Webster,TX,29.54,-95.13
450620,Dimmit County Memorial Hospital,Carrizo Springs,TX,28.52,-99.86
450630,Spring Branch Medical Center,Houston,TX,29.80,-95.51
450638,Houston Northwest Medical Center,Houston,TX,30.02,-95.44
450639,Texas Health Harris Methodist Hurst-Euless-Bedford,Bedford,TX,32.83,-97.12
450643,Doctors Hospital Of Laredo,Laredo,TX,27.61,-99.48
450644,West Houston Medical Center,Houston,TX,29.73,-95.59
450647,Medical City Dallas Hospital,Dallas,TX,32.91,-96.77
450651,Medical Center Of Plano,Plano,TX,33.02,-96.77
450653,Scenic Mountain Medical Center,Big Spring,TX,32.24,-101.49
450654,Starr County Memorial Hospital,Rio Grande City,TX,26.38,-98.86
450656,Nacogdoches Medical Center,Nacogdoches,TX,31.65,-94.65
450659,Park Plaza Hospital,Houston,TX,29.72,-95.39
450661,Odessa Regional Hospital,Odessa,TX,31.85,-102.36
450662,Valley Regional Medical Center,Brownsville,TX,25.98,-97.51
450668,Sierra Medical Center,El Paso,TX,31.78,-106.48
450669,Medical Center Of Lewisville,Lewisville,TX,33.05,-97.00
450670,Tomball Regional Medical Center,Tomball,TX,30.09,-95.62
450672,Plaza Medical Center Of Fort Worth,Fort Worth,TX,32.74,-97.34
450675,Medical Center Of Arlington,Arlington,TX,32.69,-97.11
450678,Doctors Hospital,Dallas,TX,32.83,-96.70
