drg,type,state,status,epcost
61,OPRev,SC,during,0
61,OPRev,TN,pre,3265.777977
61,OPRev,TN,post,0
61,OPRev,TN,during,1380.917477
61,OPRev,TX,pre,620.8108135
61,OPRev,TX,post,0
61,OPRev,TX,during,6313.880174
61,OPRev,UT,pre,6114.539861
61,OPRev,UT,post,3099.560547
61,OPRev,UT,during,3578.222891
61,OPRev,VA,pre,3161.526548
61,OPRev,VA,post,0
61,OPRev,VA,during,3057.995009
61,OPRev,WA,pre,0
61,OPRev,WA,post,0
61,OPRev,WA,during,0
61,OPRev,WI,pre,0
61,OPRev,WI,post,4538.302966
61,OPRev,WI,during,304.3861245
61,OPRev,WV,pre,4731.46223
61,OPRev,WV,post,5775.825809
61,OPRev,WV,during,3009.260708
61,PB,AK,pre,950.8498913
61,PB,AK,post,0
61,PB,AK,during,0
61,PB,AL,pre,490.4562149
61,PB,AL,post,1053.650626
61,PB,AL,during,1156.543636
61,PB,AR,pre,1059.661492
61,PB,AR,post,1871.365504
61,PB,AR,during,1435.087618
61,PB,AZ,pre,0
61,PB,AZ,post,0
61,PB,AZ,during,0
61,PB,CA,pre,6744.190607
61,PB,CA,post,3970.901414
61,PB,CA,during,4864.319279
61,PB,CO,pre,0
61,PB,CO,post,5560.307683
61,PB,CO,during,0
61,PB,CT,pre,3959.444886
61,PB,CT,post,3497.829679
61,PB,CT,during,455.1955637
61,PB,DC,pre,0
61,PB,DC,post,1009.780328
61,PB,DC,during,5788.214815
61,PB,DE,pre,9006.126026
61,PB,DE,post,0
61,PB,DE,during,79.2599689
61,PB,FL,pre,2505.370546
61,PB,FL,post,519.7204662
61,PB,FL,during,1370.384103
61,PB,GA,pre,1092.889801
61,PB,GA,post,0
61,PB,GA,during,461.6408968
61,PB,HI,pre,931.204272
61,PB,HI,post,1811.256029
61,PB,HI,during,0
61,PB,IA,pre,2650.624992
61,PB,IA,post,929.205867
61,PB,IA,during,1015.010436
61,PB,ID,pre,0
61,PB,ID,post,0
61,PB,ID,during,1623.017163
61,PB,IL,pre,5240.423941
61,PB,IL,post,5934.689058
61,PB,IL,during,4435.196996
61,PB,IN,pre,5321.108974
61,PB,IN,post,4669.935281
61,PB,IN,during,7165.509903
61,PB,KS,pre,2579.714704
61,PB,KS,post,0
61,PB,KS,during,964.7107252
61,PB,KY,pre,0
61,PB,KY,post,4407.47591
61,PB,KY,during,134.8082338
61,PB,LA,pre,1881.988824
61,PB,LA,post,0
61,PB,LA,during,0
61,PB,MA,pre,2938.901584
61,PB,MA,post,914.5430893
61,PB,MA,during,0
61,PB,ME,pre,2029.905183
61,PB,ME,post,0
61,PB,ME,during,4124.249784
61,PB,MI,pre,5222.657372
61,PB,MI,post,1508.130707
61,PB,MI,during,1113.988483
61,PB,MN,pre,2989.354373
61,PB,MN,post,1629.025992
61,PB,MN,during,0
61,PB,MO,pre,2493.852152
61,PB,MO,post,0
61,PB,MO,during,0
61,PB,MS,pre,2419.174715
61,PB,MS,post,0
61,PB,MS,during,3968.671938
61,PB,MT,pre,5402.714918
61,PB,MT,post,3888.776609
61,PB,MT,during,0
61,PB,NC,pre,2018.08292
61,PB,NC,post,0
61,PB,NC,during,1952.453578
61,PB,NE,pre,2053.283362
61,PB,NE,post,1673.013407
61,PB,NE,during,0
61,PB,NJ,pre,1430.683209
61,PB,NJ,post,114.2247229
61,PB,NJ,during,2604.9087
61,PB,NV,pre,850.3912667
61,PB,NV,post,5693.772466
61,PB,NV,during,4097.512704
61,PB,NY,pre,634.4931855
61,PB,NY,post,3986.28017
61,PB,NY,during,0
61,PB,OH,pre,4688.304953
61,PB,OH,post,0
61,PB,OH,during,0
61,PB,OK,pre,4869.052732
61,PB,OK,post,5095.309728
61,PB,OK,during,2609.845449
61,PB,OR,pre,0
61,PB,OR,post,5057.669276
61,PB,OR,during,3477.820564
61,PB,PA,pre,2654.552494
61,PB,PA,post,5274.683003
61,PB,PA,during,899.4464904
61,PB,SC,pre,0
61,PB,SC,post,0
61,PB,SC,during,0
61,PB,TN,pre,2611.228706
61,PB,TN,post,0
61,PB,TN,during,4244.381187
61,PB,TX,pre,0
61,PB,TX,post,0
61,PB,TX,during,2397.579701
61,PB,UT,pre,2043.59374
61,PB,UT,post,0
61,PB,UT,during,3201.23068
61,PB,VA,pre,2935.11318
61,PB,VA,post,0
61,PB,VA,during,0
61,PB,VT,pre,0
61,PB,VT,post,0
61,PB,VT,during,1528.424369
61,PB,WA,pre,1916.042162
61,PB,WA,post,931.1010949
61,PB,WA,during,0
61,PB,WI,pre,3779.768102
61,PB,WI,post,0
61,PB,WI,during,1332.034686
61,PB,WV,pre,1237.737735
61,PB,WV,post,6232.289798
61,PB,WV,during,4195.441189
61,SN,AK,pre,0
61,SN,AK,post,7168.674796
61,SN,AK,during,6596.693022
61,SN,AL,pre,0
61,SN,AL,post,4501.606559
61,SN,AL,during,0
61,SN,AR,pre,3548.964695
61,SN,AR,post,3803.024486
61,SN,AR,during,0
61,SN,AZ,pre,2144.576434
61,SN,AZ,post,0
61,SN,AZ,during,5489.662236
61,SN,CA,pre,0
61,SN,CA,post,2630.476594
61,SN,CA,during,0
61,SN,CO,pre,0
61,SN,CO,post,129.8617809
61,SN,CO,during,1804.168148
61,SN,CT,pre,4356.904229
61,SN,CT,post,0
61,SN,CT,during,0
61,SN,DC,pre,1279.061696
61,SN,DC,post,1698.014758
61,SN,DC,during,4684.250463
61,SN,FL,pre,0
61,SN,FL,post,0
61,SN,FL,during,0
61,SN,GA,pre,0
61,SN,GA,post,0
61,SN,GA,during,616.602566
61,SN,IA,pre,4920.201581
61,SN,IA,post,2465.084462
61,SN,IA,during,0
61,SN,IL,pre,2149.87941
61,SN,IL,post,4.419039747
61,SN,IL,during,0
61,SN,IN,pre,3188.20537
61,SN,IN,post,2390.833946
61,SN,IN,during,3300.833609
61,SN,KS,pre,82.15843507
61,SN,KS,post,2897.065014
61,SN,KS,during,1017.294999
61,SN,KY,pre,7.529769363
61,SN,KY,post,1215.611465
61,SN,KY,during,4872.085963
61,SN,LA,pre,4491.434093
61,SN,LA,post,39.33377716
61,SN,LA,during,4128.372542
61,SN,MA,pre,0
61,SN,MA,post,4821.440426
61,SN,MA,during,440.220245
61,SN,ME,pre,2224.993045
61,SN,ME,post,2062.665097
61,SN,ME,during,10.32560443
61,SN,MI,pre,1842.518208
61,SN,MI,post,0
61,SN,MI,during,2138.380951
61,SN,MN,pre,3990.208386
61,SN,MN,post,924.0910291
61,SN,MN,during,0
61,SN,MO,pre,317.2547242
61,SN,MO,post,1252.125493
61,SN,MO,during,1262.954678
61,SN,MS,pre,0
61,SN,MS,post,260.6960681
61,SN,MS,during,0
61,SN,NC,pre,2101.524297
61,SN,NC,post,2538.686686
61,SN,NC,during,0
61,SN,NJ,pre,1221.125473
61,SN,NJ,post,1421.109308
61,SN,NJ,during,0
61,SN,NY,pre,1941.245688
61,SN,NY,post,1330.118993
61,SN,NY,during,2378.541255
61,SN,OH,pre,3844.29466
61,SN,OH,post,3892.23477
61,SN,OH,during,568.6211921
61,SN,OK,pre,386.9186409
61,SN,OK,post,2440.859605
61,SN,OK,during,0
61,SN,OR,pre,1057.943977
61,SN,OR,post,2905.175483
61,SN,OR,during,2083.513712
61,SN,PA,pre,0
61,SN,PA,post,5474.656959
61,SN,PA,during,2026.453206
61,SN,SC,pre,178.0490063
61,SN,SC,post,0
61,SN,SC,during,1137.267626
61,SN,TN,pre,0
61,SN,TN,post,0
61,SN,TN,during,1027.547601
61,SN,TX,pre,0
61,SN,TX,post,2580.488662
61,SN,TX,during,0
61,SN,UT,pre,418.750378
61,SN,UT,post,1374.075755
61,SN,UT,during,3268.311613
61,SN,VA,pre,3340.068427
61,SN,VA,post,0
61,SN,VA,during,176.2689657
61,SN,VT,pre,0
61,SN,VT,post,0
61,SN,VT,during,3113.10286
61,SN,WA,pre,281.6494427
61,SN,WA,post,2483.397875
61,SN,WA,during,1306.221923
61,SN,WI,pre,564.7037937
61,SN,WI,post,2208.034924
61,SN,WI,during,1217.879606
61,SN,WV,pre,3837.997089
61,SN,WV,post,1265.393751
61,SN,WV,during,1780.411146
62,DM,AL,pre,7425.824969
62,DM,AL,post,3911.236538
62,DM,AL,during,0
62,DM,AR,pre,1555.483551
62,DM,AR,post,0
62,DM,AR,during,8127.925862
62,DM,AZ,pre,0
62,DM,AZ,post,1218.003614
62,DM,AZ,during,4777.638744
62,DM,CA,pre,3284.421529
62,DM,CA,post,6168.674472
62,DM,CA,during,0
62,DM,CO,pre,563.0370432
62,DM,CO,post,4194.15938
62,DM,CO,during,0
62,DM,CT,pre,5609.920785
62,DM,CT,post,2597.16052
62,DM,CT,during,3785.27266
62,DM,FL,pre,1579.163267
62,DM,FL,post,0
62,DM,FL,during,3382.882698
62,DM,GA,pre,3627.694278
62,DM,GA,post,465.7845426
62,DM,GA,during,0
62,DM,HI,pre,329.5665501
62,DM,HI,post,5460.771466
62,DM,HI,during,0
62,DM,IA,pre,0
62,DM,IA,post,3049.404555
62,DM,IA,during,7969.570321
62,DM,ID,pre,5537.474963
62,DM,ID,post,4657.034486
62,DM,ID,during,3870.224851
62,DM,IL,pre,0
62,DM,IL,post,0
62,DM,IL,during,3155.47324
62,DM,IN,pre,5343.714285
62,DM,IN,post,2494.3518
62,DM,IN,during,1006.077737
62,DM,KS,pre,0
62,DM,KS,post,0
62,DM,KS,during,3347.687357
62,DM,KY,pre,4891.121664
62,DM,KY,post,1779.369753
62,DM,KY,during,363.4070003
62,DM,LA,pre,2569.521349
62,DM,LA,post,3039.114019
62,DM,LA,during,3964.175241
62,DM,MA,pre,2581.998552
62,DM,MA,post,0
62,DM,MA,during,6359.39028
62,DM,ME,pre,1472.808395
62,DM,ME,post,7816.749962
62,DM,ME,during,0
62,DM,MI,pre,607.2224952
62,DM,MI,post,0
62,DM,MI,during,0
62,DM,MN,pre,0
62,DM,MN,post,0
62,DM,MN,during,0
62,DM,MO,pre,4536.284515
62,DM,MO,post,986.3528679
62,DM,MO,during,0
62,DM,MS,pre,0
62,DM,MS,post,1850.036206
62,DM,MS,during,0
62,DM,MT,pre,1962.689558
62,DM,MT,post,3353.999189
62,DM,MT,during,6509.417491
62,DM,NC,pre,2192.462896
62,DM,NC,post,0
62,DM,NC,during,2916.230523
62,DM,ND,pre,1014.576795
62,DM,ND,post,0
62,DM,ND,during,2232.396453
62,DM,NE,pre,3125.051746
62,DM,NE,post,997.7271849
62,DM,NE,during,38.18157365
62,DM,NH,pre,2772.111294
62,DM,NH,post,5611.621537
62,DM,NH,during,0
62,DM,NJ,pre,9680.496774
62,DM,NJ,post,1572.224576
62,DM,NJ,during,0
62,DM,NM,pre,2036.654586
62,DM,NM,post,5040.974024
62,DM,NM,during,117.7570776
62,DM,NV,pre,2869.324653
62,DM,NV,post,971.3750577
62,DM,NV,during,7295.785282
62,DM,NY,pre,4144.161402
62,DM,NY,post,4577.018142
62,DM,NY,during,0
62,DM,OH,pre,0
62,DM,OH,post,0
62,DM,OH,during,704.4333715
62,DM,OK,pre,3637.9784
62,DM,OK,post,0
62,DM,OK,during,0
62,DM,PA,pre,1412.92538
62,DM,PA,post,2884.033054
62,DM,PA,during,1221.987095
62,DM,RI,pre,5049.685658
62,DM,RI,post,0
62,DM,RI,during,7243.150665
62,DM,SC,pre,542.6549133
62,DM,SC,post,2201.801327
62,DM,SC,during,0
62,DM,TN,pre,3541.746381
62,DM,TN,post,0
62,DM,TN,during,1194.482352
62,DM,TX,pre,0
62,DM,TX,post,225.0764776
62,DM,TX,during,0
62,DM,UT,pre,4572.290937
62,DM,UT,post,1748.586136
62,DM,UT,during,1832.833328
62,DM,VA,pre,2333.574375
62,DM,VA,post,0
62,DM,VA,during,1551.565711
62,DM,WA,pre,3121.031339
62,DM,WA,post,7486.878106
62,DM,WA,during,4480.600214
62,DM,WI,pre,4801.075306
62,DM,WI,post,0
62,DM,WI,during,0
62,HH,AL,pre,0
62,HH,AL,post,0
62,HH,AL,during,1065.731913
62,HH,AR,pre,761.9772184
62,HH,AR,post,113.5561803
62,HH,AR,during,2743.590308
62,HH,AZ,pre,1448.357234
62,HH,AZ,post,2666.928583
62,HH,AZ,during,1336.273178
62,HH,CA,pre,5867.122845
62,HH,CA,post,0
62,HH,CA,during,3794.617122
62,HH,CO,pre,0
62,HH,CO,post,3579.6851
62,HH,CO,during,7145.584986
62,HH,CT,pre,0
62,HH,CT,post,1644.842546
62,HH,CT,during,0
62,HH,DE,pre,0
62,HH,DE,post,4925.738817
62,HH,DE,during,0
62,HH,FL,pre,3145.14077
62,HH,FL,post,3133.680356
62,HH,FL,during,4876.89205
62,HH,GA,pre,0
62,HH,GA,post,3144.613992
62,HH,GA,during,0
62,HH,IA,pre,2662.563917
62,HH,IA,post,4970.014031
62,HH,IA,during,0
62,HH,ID,pre,2174.8497
62,HH,ID,post,0
62,HH,ID,during,4551.188446
62,HH,IL,pre,1729.416961
62,HH,IL,post,4938.808964
62,HH,IL,during,682.4752763
62,HH,IN,pre,2283.547231
62,HH,IN,post,0
62,HH,IN,during,0
62,HH,KS,pre,1609.972758
62,HH,KS,post,1339.580638
62,HH,KS,during,3481.746778
62,HH,KY,pre,1758.736507
62,HH,KY,post,0
62,HH,KY,during,6223.466821
62,HH,LA,pre,835.0571919
62,HH,LA,post,196.6669209
62,HH,LA,during,436.9098674
62,HH,MA,pre,0
62,HH,MA,post,0
62,HH,MA,during,4036.876536
62,HH,ME,pre,6629.390566
62,HH,ME,post,5277.088571
62,HH,ME,during,4959.779143
62,HH,MI,pre,5077.363739
62,HH,MI,post,0
62,HH,MI,during,6580.272286
62,HH,MN,pre,2284.196196
62,HH,MN,post,0
62,HH,MN,during,0
62,HH,MO,pre,0
62,HH,MO,post,0
62,HH,MO,during,519.0310934
62,HH,MS,pre,0
62,HH,MS,post,0
62,HH,MS,during,0
62,HH,MT,pre,5926.628609
62,HH,MT,post,0
62,HH,MT,during,5750.053515
62,HH,NC,pre,1036.339771
62,HH,NC,post,2586.630055
62,HH,NC,during,1458.202198
62,HH,NE,pre,3228.278635
62,HH,NE,post,6213.483095
62,HH,NE,during,3509.28486
62,HH,NH,pre,0
62,HH,NH,post,0
62,HH,NH,during,4919.262358
62,HH,NJ,pre,4030.677032
62,HH,NJ,post,3724.668943
62,HH,NJ,during,0
62,HH,NM,pre,4296.352484
62,HH,NM,post,4992.762821
62,HH,NM,during,0
62,HH,NV,pre,3902.053033
62,HH,NV,post,4095.48535
62,HH,NV,during,1358.107968
62,HH,NY,pre,0
62,HH,NY,post,0
62,HH,NY,during,3283.740416
62,HH,OH,pre,2004.057473
62,HH,OH,post,3136.667985
62,HH,OH,during,0
62,HH,OK,pre,6076.593983
62,HH,OK,post,1637.490993
62,HH,OK,during,0
62,HH,OR,pre,392.600076
62,HH,OR,post,0
62,HH,OR,during,3310.4255
62,HH,PA,pre,837.5539706
62,HH,PA,post,692.6396083
62,HH,PA,during,610.3536995
62,HH,RI,pre,0
62,HH,RI,post,2529.889497
62,HH,RI,during,0
62,HH,SC,pre,3138.907309
62,HH,SC,post,2804.915876
62,HH,SC,during,84.33465047
62,HH,TN,pre,5254.954109
62,HH,TN,post,0
62,HH,TN,during,0
62,HH,TX,pre,3335.39493
62,HH,TX,post,0
62,HH,TX,during,0
62,HH,UT,pre,0
62,HH,UT,post,1589.766587
62,HH,UT,during,0
62,HH,VA,pre,0
62,HH,VA,post,5920.036184
62,HH,VA,during,6783.004213
62,HH,WA,pre,7605.523386
62,HH,WA,post,4140.256327
62,HH,WA,during,0
62,HH,WI,pre,2330.526424
62,HH,WI,post,3107.923244
62,HH,WI,during,4512.59156
62,HH,WV,pre,4809.66349
62,HH,WV,post,0
62,HH,WV,during,3484.837456
62,HS,AL,pre,1590.118899
62,HS,AL,post,4276.222287
62,HS,AL,during,0
62,HS,AZ,pre,5132.738852
62,HS,AZ,post,0
62,HS,AZ,during,0
62,HS,CA,pre,0
62,HS,CA,post,4084.900025
62,HS,CA,during,5743.110567
62,HS,CT,pre,0
62,HS,CT,post,0
62,HS,CT,during,0
62,HS,FL,pre,1608.26003
62,HS,FL,post,2332.556129
62,HS,FL,during,0
62,HS,IA,pre,1770.172232
62,HS,IA,post,1980.494526
62,HS,IA,during,0
62,HS,IL,pre,1966.874372
62,HS,IL,post,4501.658731
62,HS,IL,during,0
62,HS,IN,pre,0
62,HS,IN,post,0
62,HS,IN,during,5496.063113
62,HS,MI,pre,0
62,HS,MI,post,0
62,HS,MI,during,1716.06316
62,HS,MN,pre,0
62,HS,MN,post,1879.336363
62,HS,MN,during,0
62,HS,MO,pre,5116.054312
62,HS,MO,post,0
62,HS,MO,during,0
62,HS,NH,pre,2000.372398
62,HS,NH,post,0
62,HS,NH,during,58.90431984
62,HS,NJ,pre,1506.620709
62,HS,NJ,post,470.6581662
62,HS,NJ,during,5796.483347
62,HS,OH,pre,3886.632152
62,HS,OH,post,0
62,HS,OH,during,2034.347366
62,HS,SC,pre,0
62,HS,SC,post,0
62,HS,SC,during,2471.240217
62,HS,TX,pre,0
62,HS,TX,post,0
62,HS,TX,during,0
62,HS,VA,pre,2230.556242
62,HS,VA,post,1892.526132
62,HS,VA,during,2487.586186
62,HS,WI,pre,0
62,HS,WI,post,983.5821014
62,HS,WI,during,0
62,IP,AK,pre,1803.154119
62,IP,AK,post,0
62,IP,AK,during,2778.895418
62,IP,AL,pre,3978.955985
62,IP,AL,post,0
62,IP,AL,during,1414.452526
62,IP,AR,pre,4243.218334
62,IP,AR,post,1846.112794
62,IP,AR,during,0
62,IP,AZ,pre,3192.994387
62,IP,AZ,post,4998.313563
62,IP,AZ,during,2317.144222
62,IP,CA,pre,0
62,IP,CA,post,3277.888678
62,IP,CA,during,4126.675182
62,IP,CO,pre,1461.521132
62,IP,CO,post,5045.931076
62,IP,CO,during,5012.588695
62,IP,CT,pre,3.901078896
62,IP,CT,post,0
62,IP,CT,during,0
62,IP,DC,pre,3420.943813
62,IP,DC,post,3704.681875
62,IP,DC,during,0
62,IP,DE,pre,0
62,IP,DE,post,1771.672382
62,IP,DE,during,3120.047207
62,IP,FL,pre,2566.394221
62,IP,FL,post,2791.635272
62,IP,FL,during,0
62,IP,GA,pre,1278.976201
62,IP,GA,post,3385.321658
62,IP,GA,during,3440.780108
62,IP,HI,pre,0
62,IP,HI,post,5304.081775
62,IP,HI,during,4129.483686
62,IP,IA,pre,1364.559158
62,IP,IA,post,6241.04395
62,IP,IA,during,3834.207588
62,IP,ID,pre,0
62,IP,ID,post,1203.738507
62,IP,ID,during,0
62,IP,IL,pre,3389.895932
62,IP,IL,post,2644.382559
62,IP,IL,during,522.7110466
62,IP,IN,pre,2877.598475
62,IP,IN,post,3780.873368
62,IP,IN,during,0
62,IP,KS,pre,181.7243592
62,IP,KS,post,6299.51725
62,IP,KS,during,2350.846462
62,IP,KY,pre,4108.567653
62,IP,KY,post,1758.123972
62,IP,KY,during,0
62,IP,LA,pre,0
62,IP,LA,post,0
62,IP,LA,during,3131.48176
62,IP,MA,pre,1574.1614
62,IP,MA,post,0
62,IP,MA,during,2362.256367
62,IP,ME,pre,5187.499786
62,IP,ME,post,0
62,IP,ME,during,601.8336165
62,IP,MI,pre,0
62,IP,MI,post,0
62,IP,MI,during,3097.769393
62,IP,MN,pre,1270.446272
62,IP,MN,post,0
62,IP,MN,during,0
62,IP,MO,pre,0
62,IP,MO,post,1111.074922
62,IP,MO,during,0
62,IP,MS,pre,2892.8273
62,IP,MS,post,0
62,IP,MS,during,0
62,IP,MT,pre,1977.739437
62,IP,MT,post,2032.54709
62,IP,MT,during,5032.282711
62,IP,NC,pre,4385.767098
62,IP,NC,post,4465.348963
62,IP,NC,during,4577.417381
62,IP,ND,pre,0
62,IP,ND,post,1940.553057
62,IP,ND,during,8188.07481
62,IP,NE,pre,632.3260004
62,IP,NE,post,1929.441249
62,IP,NE,during,1353.32338
62,IP,NH,pre,3021.130475
62,IP,NH,post,0
62,IP,NH,during,4818.208545
62,IP,NJ,pre,0
62,IP,NJ,post,0
62,IP,NJ,during,5943.072811
62,IP,NM,pre,3561.101703
62,IP,NM,post,1374.925831
62,IP,NM,during,530.0943361
62,IP,NV,pre,1830.974138
62,IP,NV,post,5257.086098
62,IP,NV,during,2291.608622
62,IP,NY,pre,367.482031
62,IP,NY,post,697.4531446
62,IP,NY,during,0
62,IP,OH,pre,5716.139727
62,IP,OH,post,1178.332669
62,IP,OH,during,0
62,IP,OK,pre,6519.159084
62,IP,OK,post,0
62,IP,OK,during,1583.222899
62,IP,OR,pre,0
62,IP,OR,post,604.2922065
62,IP,OR,during,1864.877233
62,IP,PA,pre,0
62,IP,PA,post,6140.470948
62,IP,PA,during,0
62,IP,RI,pre,3879.987765
62,IP,RI,post,0
62,IP,RI,during,0
62,IP,SC,pre,6091.85185
62,IP,SC,post,4826.068728
62,IP,SC,during,5901.905255
62,IP,SD,pre,0
62,IP,SD,post,0
62,IP,SD,during,0
62,IP,TN,pre,5576.303188
62,IP,TN,post,215.5074274
62,IP,TN,during,453.1007651
62,IP,TX,pre,902.2832686
62,IP,TX,post,0
62,IP,TX,during,6652.567165
62,IP,UT,pre,0
62,IP,UT,post,536.9273594
62,IP,UT,during,8071.328514
62,IP,VA,pre,3301.02511
62,IP,VA,post,3547.348239
62,IP,VA,during,484.7984179
62,IP,WA,pre,0
62,IP,WA,post,5529.010136
62,IP,WA,during,1670.92434
62,IP,WI,pre,5146.395399
62,IP,WI,post,0
62,IP,WI,during,135.2687296
62,IP,WV,pre,2105.112258
62,IP,WV,post,3512.315684
62,IP,WV,during,5936.918488
62,OP,AL,pre,0
62,OP,AL,post,0
62,OP,AL,during,0
62,OP,AR,pre,0
62,OP,AR,post,0
62,OP,AR,during,5679.730732
62,OP,AZ,pre,1380.073704
62,OP,AZ,post,485.2421125
62,OP,AZ,during,1003.847064
62,OP,CA,pre,4076.090874
62,OP,CA,post,0
62,OP,CA,during,2230.103692
62,OP,CO,pre,654.2792771
62,OP,CO,post,3561.963404
62,OP,CO,during,10143.38638
62,OP,CT,pre,2922.26894
62,OP,CT,post,0
62,OP,CT,during,0
62,OP,DC,pre,0
62,OP,DC,post,0
62,OP,DC,during,4815.409681
62,OP,DE,pre,0
62,OP,DE,post,1512.381768
62,OP,DE,during,5572.958353
62,OP,FL,pre,0
62,OP,FL,post,0
62,OP,FL,during,0
62,OP,GA,pre,4172.11479
62,OP,GA,post,1773.633404
62,OP,GA,during,9078.499773
62,OP,IA,pre,4269.226399
62,OP,IA,post,4027.731175
62,OP,IA,during,8.418987731
62,OP,ID,pre,1629.136996
62,OP,ID,post,225.7738708
62,OP,ID,during,0
62,OP,IL,pre,0
62,OP,IL,post,5964.054109
62,OP,IL,during,5591.175153
62,OP,IN,pre,875.6692665
62,OP,IN,post,2155.406305
62,OP,IN,during,499.6353097
62,OP,KS,pre,425.2462036
62,OP,KS,post,5173.853
62,OP,KS,during,0
62,OP,KY,pre,1725.813799
62,OP,KY,post,3806.976603
62,OP,KY,during,0
62,OP,LA,pre,113.394394
62,OP,LA,post,1522.693988
62,OP,LA,during,294.333383
62,OP,MA,pre,0
62,OP,MA,post,0
62,OP,MA,during,337.3188255
62,OP,ME,pre,3806.825871
62,OP,ME,post,2580.821389
62,OP,ME,during,0
62,OP,MI,pre,1844.270968
62,OP,MI,post,230.9275614
62,OP,MI,during,322.6741114
62,OP,MN,pre,3222.152401
62,OP,MN,post,0
62,OP,MN,during,0
62,OP,MO,pre,2987.598292
62,OP,MO,post,574.4236644
62,OP,MO,during,3290.698567
62,OP,MS,pre,1565.289198
62,OP,MS,post,1080.333004
62,OP,MS,during,0
62,OP,MT,pre,2930.369807
62,OP,MT,post,0
62,OP,MT,during,3203.262872
62,OP,NC,pre,2673.517031
62,OP,NC,post,4546.676748
62,OP,NC,during,4265.392299
62,OP,ND,pre,3350.476314
62,OP,ND,post,0
62,OP,ND,during,0
62,OP,NE,pre,5653.10646
62,OP,NE,post,7332.668377
62,OP,NE,during,4984.420855
62,OP,NH,pre,7629.809898
62,OP,NH,post,3790.149974
62,OP,NH,during,1175.170457
62,OP,NJ,pre,0
62,OP,NJ,post,0
62,OP,NJ,during,286.5021363
62,OP,NM,pre,0
62,OP,NM,post,4633.894326
62,OP,NM,during,0
62,OP,NV,pre,4805.328389
62,OP,NV,post,0
62,OP,NV,during,2.694014364
62,OP,NY,pre,0
62,OP,NY,post,1500.641459
62,OP,NY,during,2971.213443
62,OP,OH,pre,2254.372462
62,OP,OH,post,0
62,OP,OH,during,0
62,OP,OK,pre,3034.969443
62,OP,OK,post,0
62,OP,OK,during,0
62,OP,OR,pre,0
62,OP,OR,post,2194.369562
62,OP,OR,during,3962.309511
62,OP,PA,pre,0
62,OP,PA,post,1382.252471
62,OP,PA,during,4270.488459
62,OP,RI,pre,5778.363531
62,OP,RI,post,0
62,OP,RI,during,588.2843526
62,OP,SC,pre,662.5722731
62,OP,SC,post,1644.007346
62,OP,SC,during,1431.30367
62,OP,TN,pre,3502.651678
62,OP,TN,post,1606.012864
62,OP,TN,during,834.8345177
62,OP,TX,pre,4213.941121
62,OP,TX,post,0
62,OP,TX,during,2382.180684
62,OP,UT,pre,5519.266535
62,OP,UT,post,5584.061135
62,OP,UT,during,1545.757006
62,OP,VA,pre,0
62,OP,VA,post,0
62,OP,VA,during,4972.002706
62,OP,WA,pre,4628.906116
62,OP,WA,post,4615.28929
62,OP,WA,during,0
62,OP,WI,pre,2881.260328
62,OP,WI,post,0
62,OP,WI,during,0
62,OP,WV,pre,877.5075015
62,OP,WV,post,3188.99579
62,OP,WV,during,0
62,OPRev,AL,pre,0
62,OPRev,AL,post,704.4548342
62,OPRev,AL,during,0
62,OPRev,AR,pre,5695.63566
62,OPRev,AR,post,0
62,OPRev,AR,during,2206.954162
62,OPRev,AZ,pre,2232.325954
62,OPRev,AZ,post,2859.078218
62,OPRev,AZ,during,1042.096163
62,OPRev,CA,pre,6542.365693
62,OPRev,CA,post,0
62,OPRev,CA,during,2258.916671
62,OPRev,CO,pre,5446.614497
62,OPRev,CO,post,0
62,OPRev,CO,during,0
62,OPRev,CT,pre,2217.414623
62,OPRev,CT,post,1758.913799
62,OPRev,CT,during,0
62,OPRev,DC,pre,815.2384361
62,OPRev,DC,post,249.2053789
62,OPRev,DC,during,0
62,OPRev,DE,pre,7598.919732
62,OPRev,DE,post,1749.596106
62,OPRev,DE,during,4282.182495
62,OPRev,FL,pre,4271.77882
62,OPRev,FL,post,0
62,OPRev,FL,during,3114.762982
62,OPRev,GA,pre,3876.340673
62,OPRev,GA,post,0
62,OPRev,GA,during,0
62,OPRev,IA,pre,3472.641068
62,OPRev,IA,post,1423.930788
62,OPRev,IA,during,2801.238444
62,OPRev,ID,pre,4236.977696
62,OPRev,ID,post,4126.973585
62,OPRev,ID,during,0
62,OPRev,IL,pre,162.8696531
62,OPRev,IL,post,2778.034966
62,OPRev,IL,during,3115.001499
62,OPRev,IN,pre,0
62,OPRev,IN,post,0
62,OPRev,IN,during,532.0071711
62,OPRev,KS,pre,0
62,OPRev,KS,post,862.5981719
62,OPRev,KS,during,7726.498803
62,OPRev,KY,pre,535.3809891
62,OPRev,KY,post,215.3223196
62,OPRev,KY,during,7832.555041
62,OPRev,LA,pre,1371.630454
62,OPRev,LA,post,0
62,OPRev,LA,during,3248.05595
62,OPRev,MA,pre,0
62,OPRev,MA,post,3049.684144
62,OPRev,MA,during,0
62,OPRev,ME,pre,0
62,OPRev,ME,post,2891.902935
62,OPRev,ME,during,568.7904038
62,OPRev,MI,pre,925.995246
62,OPRev,MI,post,0
62,OPRev,MI,during,0
62,OPRev,MN,pre,1462.612572
62,OPRev,MN,post,1107.570346
62,OPRev,MN,during,5827.786636
62,OPRev,MO,pre,0
