drg,type,hrrnum,status,epcost
all,PB,25,pre,3756.889779
all,PB,25,post,6712.207106
all,PB,25,during,0
all,PB,31,pre,2299.446956
all,PB,31,post,0
all,PB,31,during,1897.04285
all,PB,33,pre,2035.823695
all,PB,33,post,0
all,PB,33,during,3807.669388
all,PB,43,pre,0
all,PB,43,post,6278.103569
all,PB,43,during,0
all,PB,56,pre,3848.694318
all,PB,56,post,0
all,PB,56,during,921.4435182
all,PB,58,pre,1067.729014
all,PB,58,post,0
all,PB,58,during,6637.132432
all,PB,62,pre,4510.017632
all,PB,62,post,4745.31277
all,PB,62,during,6322.552074
all,PB,65,pre,4267.590933
all,PB,65,post,991.2471054
all,PB,65,during,1883.556931
all,PB,69,pre,3517.7102
all,PB,69,post,3409.381663
all,PB,69,during,1746.296543
all,PB,73,pre,4702.501969
all,PB,73,post,0
all,PB,73,during,1751.93053
all,PB,77,pre,2675.328168
all,PB,77,post,4896.088068
all,PB,77,during,0
all,PB,78,pre,4287.992535
all,PB,78,post,6332.604758
all,PB,78,during,3895.941191
all,PB,79,pre,3368.0671
all,PB,79,post,0
all,PB,79,during,0
all,PB,80,pre,1432.280654
all,PB,80,post,1181.373309
all,PB,80,during,0
all,PB,81,pre,2884.39371
all,PB,81,post,3248.8371
all,PB,81,during,3097.783697
all,PB,82,pre,0
all,PB,82,post,4282.459983
all,PB,82,during,5700.294349
all,PB,83,pre,2218.949191
all,PB,83,post,0
all,PB,83,during,4360.356839
all,PB,85,pre,3195.817913
all,PB,85,post,0
all,PB,85,during,6361.961999
all,PB,86,pre,2021.479609
all,PB,86,post,0
all,PB,86,during,0
all,PB,87,pre,1830.420797
all,PB,87,post,1277.333953
all,PB,87,during,540.8096809
all,PB,89,pre,0
all,PB,89,post,5357.424438
all,PB,89,during,0
all,PB,91,pre,4293.879938
all,PB,91,post,0
all,PB,91,during,4878.7207
all,PB,96,pre,0
all,PB,96,post,5939.219289
all,PB,96,during,2646.226791
all,PB,101,pre,0
all,PB,101,post,968.6439058
all,PB,101,during,1551.388212
all,PB,102,pre,0
all,PB,102,post,3633.098092
all,PB,102,during,2252.763397
all,PB,103,pre,4434.537976
all,PB,103,post,0
all,PB,103,during,72.29622938
all,PB,104,pre,620.9608708
all,PB,104,post,4480.104906
all,PB,104,during,0
all,PB,105,pre,194.3235188
all,PB,105,post,4796.292456
all,PB,105,during,9924.00623
all,PB,106,pre,5814.697533
all,PB,106,post,0
all,PB,106,during,0
all,PB,107,pre,3938.404456
all,PB,107,post,5326.165337
all,PB,107,during,4267.468112
all,PB,109,pre,478.5507355
all,PB,109,post,3721.918013
all,PB,109,during,6378.03795
all,PB,110,pre,0
all,PB,110,post,4198.60683
all,PB,110,during,3816.248458
all,PB,111,pre,2338.592568
all,PB,111,post,2669.182542
all,PB,111,during,2092.292524
all,PB,112,pre,0
all,PB,112,post,2525.809684
all,PB,112,during,2246.07168
all,PB,113,pre,3851.79002
all,PB,113,post,2561.269972
all,PB,113,during,94.21923565
all,PB,115,pre,2587.351581
all,PB,115,post,0
all,PB,115,during,0
all,PB,116,pre,1235.410183
all,PB,116,post,0
all,PB,116,during,3351.044834
all,PB,118,pre,1089.170064
all,PB,118,post,5893.907921
all,PB,118,during,912.9352277
all,PB,119,pre,1447.928476
all,PB,119,post,5950.829861
all,PB,119,during,1606.712716
all,PB,120,pre,3494.932051
all,PB,120,post,905.0652474
all,PB,120,during,1078.508988
all,PB,122,pre,4404.090537
all,PB,122,post,2058.319137
all,PB,122,during,4309.424189
all,PB,123,pre,3216.514086
all,PB,123,post,700.7964118
all,PB,123,during,8405.289041
all,PB,124,pre,2520.509447
all,PB,124,post,283.5204361
all,PB,124,during,0
all,PB,127,pre,3710.045248
all,PB,127,post,0
all,PB,127,during,4477.792882
all,PB,129,pre,410.4725257
all,PB,129,post,3627.835163
all,PB,129,during,9030.340202
all,PB,130,pre,1045.355469
all,PB,130,post,3817.177015
all,PB,130,during,2115.1301
all,PB,131,pre,1584.401166
all,PB,131,post,5054.230873
all,PB,131,during,0
all,PB,133,pre,5290.744619
all,PB,133,post,0
all,PB,133,during,0
all,PB,134,pre,0
all,PB,134,post,0
all,PB,134,during,0
all,PB,137,pre,0
all,PB,137,post,1177.717442
all,PB,137,during,4887.178659
all,PB,139,pre,1293.840352
all,PB,139,post,1200.665491
all,PB,139,during,0
all,PB,140,pre,0
all,PB,140,post,5359.231124
all,PB,140,during,0
all,PB,141,pre,0
all,PB,141,post,5052.523011
all,PB,141,during,5752.085485
all,PB,142,pre,7111.88909
all,PB,142,post,3973.101112
all,PB,142,during,3402.97856
all,PB,144,pre,0
all,PB,144,post,0
all,PB,144,during,0
all,PB,145,pre,364.7059541
all,PB,145,post,855.2328811
all,PB,145,during,11514.56095
all,PB,146,pre,102.9235299
all,PB,146,post,4168.737689
all,PB,146,during,0
all,PB,147,pre,859.0840678
all,PB,147,post,6978.13486
all,PB,147,during,0
all,PB,148,pre,3439.453079
all,PB,148,post,4358.27195
all,PB,148,during,0
all,PB,149,pre,0
all,PB,149,post,2992.32229
all,PB,149,during,0
all,PB,150,pre,692.0532008
all,PB,150,post,2192.504225
all,PB,150,during,266.1639832
all,PB,151,pre,1583.536444
all,PB,151,post,0
all,PB,151,during,6597.88589
all,PB,152,pre,4194.299098
all,PB,152,post,0
all,PB,152,during,2755.118488
all,PB,154,pre,3346.596569
all,PB,154,post,0
all,PB,154,during,2612.697088
all,PB,155,pre,2783.659335
all,PB,155,post,0
all,PB,155,during,0
all,PB,156,pre,7609.615297
all,PB,156,post,3842.125307
all,PB,156,during,1172.599498
all,PB,158,pre,1018.436584
all,PB,158,post,0
all,PB,158,during,4110.571631
all,PB,161,pre,1083.406028
all,PB,161,post,3356.68664
all,PB,161,during,0
all,PB,163,pre,181.647889
all,PB,163,post,0
all,PB,163,during,3785.502734
all,PB,164,pre,0
all,PB,164,post,2337.306661
all,PB,164,during,0
all,PB,166,pre,2024.053805
all,PB,166,post,0
all,PB,166,during,1732.331936
all,PB,170,pre,3047.829037
all,PB,170,post,2217.928599
all,PB,170,during,2993.632394
all,PB,171,pre,5382.853526
all,PB,171,post,94.47114806
all,PB,171,during,430.7335803
all,PB,172,pre,5018.642189
all,PB,172,post,72.41912486
all,PB,172,during,5137.816971
all,PB,173,pre,1137.563971
all,PB,173,post,5858.078314
all,PB,173,during,0
all,PB,175,pre,0
all,PB,175,post,0
all,PB,175,during,1902.327413
all,PB,179,pre,2840.755346
all,PB,179,post,4449.566802
all,PB,179,during,331.8035581
all,PB,180,pre,0
all,PB,180,post,7624.218266
all,PB,180,during,0
all,PB,181,pre,900.007474
all,PB,181,post,0
all,PB,181,during,0
all,PB,183,pre,3368.493955
all,PB,183,post,5600.548884
all,PB,183,during,1476.290249
all,PB,184,pre,3053.160169
all,PB,184,post,1181.090957
all,PB,184,during,1016.961703
all,PB,185,pre,4044.769099
all,PB,185,post,1860.450733
all,PB,185,during,0
all,PB,186,pre,0
all,PB,186,post,631.5297272
all,PB,186,during,3876.91554
all,PB,187,pre,2590.980166
all,PB,187,post,1336.738401
all,PB,187,during,4534.080516
all,PB,188,pre,4386.449089
all,PB,188,post,1630.521804
all,PB,188,during,199.0015739
all,PB,190,pre,3548.040664
all,PB,190,post,0
all,PB,190,during,0
all,PB,191,pre,197.6038453
all,PB,191,post,7341.747828
all,PB,191,during,0
all,PB,192,pre,3830.179814
all,PB,192,post,52.52786363
all,PB,192,during,0
all,PB,193,pre,0
all,PB,193,post,6000.671175
all,PB,193,during,1517.962345
all,PB,194,pre,2851.580864
all,PB,194,post,4678.280583
all,PB,194,during,5283.676087
all,PB,195,pre,5277.570384
all,PB,195,post,4089.952116
all,PB,195,during,4334.147321
all,PB,196,pre,0
all,PB,196,post,5721.094474
all,PB,196,during,148.8822952
all,PB,197,pre,0
all,PB,197,post,6144.091506
all,PB,197,during,0
all,PB,200,pre,3778.439864
all,PB,200,post,3725.066872
all,PB,200,during,0
all,PB,201,pre,0
all,PB,201,post,0
all,PB,201,during,5537.181825
all,PB,203,pre,2647.310596
all,PB,203,post,0
all,PB,203,during,0
all,PB,204,pre,4470.467332
all,PB,204,post,0
all,PB,204,during,1135.655401
all,PB,205,pre,114.193237
all,PB,205,post,0
all,PB,205,during,0
all,PB,207,pre,0
all,PB,207,post,0
all,PB,207,during,2179.677694
all,PB,208,pre,4286.417581
all,PB,208,post,2757.618427
all,PB,208,during,0
all,PB,209,pre,8404.385029
all,PB,209,post,0
all,PB,209,during,4042.418179
all,PB,210,pre,0
all,PB,210,post,3603.249125
all,PB,210,during,1199.943014
all,PB,212,pre,0
all,PB,212,post,5924.314255
all,PB,212,during,0
all,PB,213,pre,2566.975073
all,PB,213,post,1051.876065
all,PB,213,during,0
all,PB,214,pre,4160.378678
all,PB,214,post,5007.791758
all,PB,214,during,0
all,PB,216,pre,1464.562798
all,PB,216,post,7488.619516
all,PB,216,during,0
all,PB,217,pre,0
all,PB,217,post,127.4638765
all,PB,217,during,0
all,PB,218,pre,5205.578433
all,PB,218,post,4442.789864
all,PB,218,during,155.2575407
all,PB,219,pre,1459.06847
all,PB,219,post,0
all,PB,219,during,5158.817744
all,PB,220,pre,3907.820444
all,PB,220,post,0
all,PB,220,during,0
all,PB,221,pre,4642.880706
all,PB,221,post,0
all,PB,221,during,3001.59744
all,PB,222,pre,5429.677188
all,PB,222,post,4309.52773
all,PB,222,during,5833.129276
all,PB,225,pre,2295.591349
all,PB,225,post,0
all,PB,225,during,700.8534748
all,PB,227,pre,5653.046266
all,PB,227,post,0
all,PB,227,during,3876.363481
all,PB,230,pre,0
all,PB,230,post,6298.024342
all,PB,230,during,4611.983428
all,PB,231,pre,51.82054684
all,PB,231,post,0
all,PB,231,during,0
all,PB,232,pre,258.6980403
all,PB,232,post,0
all,PB,232,during,5119.87119
all,PB,233,pre,0
all,PB,233,post,761.8635331
all,PB,233,during,1913.963155
all,PB,234,pre,4070.388199
all,PB,234,post,0
all,PB,234,during,0
all,PB,235,pre,0
all,PB,235,post,4123.709066
all,PB,235,during,1197.956195
all,PB,236,pre,0
all,PB,236,post,1837.510618
all,PB,236,during,3420.340931
all,PB,238,pre,9372.828754
all,PB,238,post,5556.906461
all,PB,238,during,0
all,PB,239,pre,0
all,PB,239,post,0
all,PB,239,during,1490.347819
all,PB,240,pre,1867.514369
all,PB,240,post,0
all,PB,240,during,0
all,PB,242,pre,2208.99663
all,PB,242,post,2321.950407
all,PB,242,during,0
all,PB,243,pre,1888.585238
all,PB,243,post,0
all,PB,243,during,1914.936959
all,PB,244,pre,1990.94042
all,PB,244,post,4795.645697
all,PB,244,during,3111.620109
all,PB,245,pre,0
all,PB,245,post,1996.816379
all,PB,245,during,2410.525159
all,PB,246,pre,4131.497637
all,PB,246,post,561.174065
all,PB,246,during,4422.475173
all,PB,248,pre,0
all,PB,248,post,10408.70478
all,PB,248,during,6566.847337
all,PB,249,pre,5960.920754
all,PB,249,post,1471.516465
all,PB,249,during,5088.173759
all,PB,250,pre,2406.221108
all,PB,250,post,2183.341377
all,PB,250,during,0
all,PB,251,pre,1092.8333
all,PB,251,post,0
all,PB,251,during,1952.426277
all,PB,253,pre,0
all,PB,253,post,4697.716807
all,PB,253,during,2071.884383
all,PB,254,pre,0
all,PB,254,post,7390.435852
all,PB,254,during,3144.601375
all,PB,256,pre,0
all,PB,256,post,5133.285086
all,PB,256,during,1460.206876
all,PB,257,pre,1453.570363
all,PB,257,post,1466.770669
all,PB,257,during,1876.078188
all,PB,258,pre,2257.047416
all,PB,258,post,1925.617508
all,PB,258,during,0
all,PB,259,pre,1632.886124
all,PB,259,post,0
all,PB,259,during,4864.980721
all,PB,260,pre,0
all,PB,260,post,381.8385237
all,PB,260,during,6516.508509
all,PB,261,pre,0
all,PB,261,post,0
all,PB,261,during,278.2231718
all,PB,262,pre,0
all,PB,262,post,0
all,PB,262,during,0
all,PB,263,pre,2508.812049
all,PB,263,post,6355.548731
all,PB,263,during,0
all,PB,264,pre,4401.333083
all,PB,264,post,0
all,PB,264,during,3213.217706
all,PB,267,pre,149.5541316
all,PB,267,post,0
all,PB,267,during,7466.997994
all,PB,268,pre,6814.991408
all,PB,268,post,2136.789325
all,PB,268,during,0
all,PB,270,pre,3986.821031
all,PB,270,post,0
all,PB,270,during,13.9362119
all,PB,273,pre,220.0312845
all,PB,273,post,0
all,PB,273,during,1034.350318
all,PB,274,pre,258.4571889
all,PB,274,post,1926.019932
all,PB,274,during,843.0406001
all,PB,275,pre,0
all,PB,275,post,6088.71775
all,PB,275,during,4591.258654
all,PB,276,pre,11966.50483
all,PB,276,post,4118.267885
all,PB,276,during,3009.40816
all,PB,277,pre,4657.941347
all,PB,277,post,0
all,PB,277,during,0
all,PB,278,pre,6340.454969
all,PB,278,post,2681.058056
all,PB,278,during,6795.360013
all,PB,279,pre,0
all,PB,279,post,1212.531324
all,PB,279,during,0
all,PB,280,pre,1254.197167
all,PB,280,post,5090.628449
all,PB,280,during,0
all,PB,281,pre,5618.652231
all,PB,281,post,0
all,PB,281,during,1311.74881
all,PB,282,pre,0
all,PB,282,post,7224.406097
all,PB,282,during,1229.773209
all,PB,283,pre,0
all,PB,283,post,0
all,PB,283,during,0
all,PB,284,pre,1856.330179
all,PB,284,post,0
all,PB,284,during,2909.100012
all,PB,285,pre,1570.941647
all,PB,285,post,779.6118945
all,PB,285,during,292.686452
all,PB,288,pre,2128.804666
all,PB,288,post,1904.937999
all,PB,288,during,2764.274683
all,PB,289,pre,0
all,PB,289,post,4228.063703
all,PB,289,during,7909.98041
all,PB,291,pre,846.1885213
all,PB,291,post,0
all,PB,291,during,2505.255605
all,PB,292,pre,2075.623726
all,PB,292,post,0
all,PB,292,during,0
all,PB,293,pre,0
all,PB,293,post,1744.188372
all,PB,293,during,2684.089883
all,PB,295,pre,0
all,PB,295,post,1048.253437
all,PB,295,during,5696.03511
all,PB,296,pre,0
all,PB,296,post,2214.615669
all,PB,296,during,466.1786799
all,PB,297,pre,3648.414055
all,PB,297,post,5456.155415
all,PB,297,during,215.4330944
all,PB,299,pre,1929.184484
all,PB,299,post,2392.47356
all,PB,299,during,1683.619198
all,PB,300,pre,700.1873653
all,PB,300,post,3113.462341
all,PB,300,during,2037.133597
all,PB,301,pre,0
all,PB,301,post,0
all,PB,301,during,2536.115626
all,PB,303,pre,3378.503606
all,PB,303,post,4678.234189
all,PB,303,during,0
all,PB,304,pre,5707.767334
all,PB,304,post,0
all,PB,304,during,1209.576705
all,PB,307,pre,3716.333226
all,PB,307,post,0
all,PB,307,during,2833.463059
all,PB,308,pre,3.616511514
all,PB,308,post,0
all,PB,308,during,1736.889428
all,PB,309,pre,3161.160414
all,PB,309,post,0
all,PB,309,during,3401.679517
all,PB,311,pre,0
all,PB,311,post,0
all,PB,311,during,0
all,PB,312,pre,808.7956871
all,PB,312,post,6077.526049
all,PB,312,during,0
all,PB,313,pre,336.763345
all,PB,313,post,0
all,PB,313,during,0
all,PB,314,pre,4245.93809
all,PB,314,post,2852.233909
all,PB,314,during,0
all,PB,315,pre,2585.913448
all,PB,315,post,2183.872284
all,PB,315,during,0
all,PB,318,pre,3824.05072
all,PB,318,post,4617.28089
all,PB,318,during,0
all,PB,319,pre,6743.853257
all,PB,319,post,3511.654418
all,PB,319,during,1534.890515
all,PB,320,pre,4483.898653
all,PB,320,post,5125.926921
all,PB,320,during,466.8636479
all,PB,321,pre,1392.484133
all,PB,321,post,0
all,PB,321,during,0
all,PB,322,pre,6503.332995
all,PB,322,post,0
all,PB,322,during,5564.104897
all,PB,323,pre,4206.727987
all,PB,323,post,3143.031788
all,PB,323,during,0
all,PB,324,pre,4738.583266
all,PB,324,post,4084.00135
all,PB,324,during,3218.144146
all,PB,325,pre,861.1478907
all,PB,325,post,0
all,PB,325,during,3336.610154
all,PB,326,pre,4732.556791
all,PB,326,post,3235.669289
all,PB,326,during,2141.322876
all,PB,327,pre,2711.855616
all,PB,327,post,463.6200115
all,PB,327,during,2779.063434
all,PB,328,pre,4058.3896
all,PB,328,post,305.1106629
all,PB,328,during,0
all,PB,329,pre,490.654723
all,PB,329,post,4199.775675
all,PB,329,during,5507.391972
all,PB,330,pre,2771.755345
all,PB,330,post,0
all,PB,330,during,3787.195606
all,PB,331,pre,0
all,PB,331,post,0
all,PB,331,during,4013.83444
all,PB,332,pre,2624.385396
all,PB,332,post,0
all,PB,332,during,8113.102692
all,PB,334,pre,5808.267628
all,PB,334,post,653.6783571
all,PB,334,during,5081.588329
all,PB,335,pre,6127.200218
all,PB,335,post,734.8307382
all,PB,335,during,6428.674535
all,PB,336,pre,2270.347612
all,PB,336,post,3667.801766
all,PB,336,during,0
all,PB,339,pre,0
all,PB,339,post,1843.001554
all,PB,339,during,0
all,PB,340,pre,7592.986042
all,PB,340,post,1402.901354
all,PB,340,during,3752.430976
all,PB,341,pre,6147.420956
all,PB,341,post,0
all,PB,341,during,0
all,PB,342,pre,2688.695982
all,PB,342,post,0
all,PB,342,during,1368.184429
all,PB,343,pre,0
all,PB,343,post,3350.37783
all,PB,343,during,0
all,PB,344,pre,1265.176299
all,PB,344,post,0
all,PB,344,during,5942.581483
all,PB,345,pre,0
all,PB,345,post,0
all,PB,345,during,6449.134259
all,PB,346,pre,4486.022451
all,PB,346,post,4343.936458
all,PB,346,during,0
all,PB,347,pre,1998.883189
all,PB,347,post,1058.522233
all,PB,347,during,2351.528708
all,PB,350,pre,0
all,PB,350,post,964.3677811
all,PB,350,during,816.5638534
all,PB,351,pre,3904.242857
all,PB,351,post,487.8248448
all,PB,351,during,0
all,PB,352,pre,0
all,PB,352,post,1952.360797
all,PB,352,during,0
all,PB,354,pre,1819.983866
all,PB,354,post,2667.434793
all,PB,354,during,2173.713109
all,PB,355,pre,224.4878308
all,PB,355,post,0
all,PB,355,during,4191.418843
all,PB,356,pre,6281.714395
all,PB,356,post,0
all,PB,356,during,1928.067834
all,PB,357,pre,0
all,PB,357,post,3537.856117
all,PB,357,during,0
all,PB,358,pre,0
all,PB,358,post,0
all,PB,358,during,2302.740096
all,PB,359,pre,0
all,PB,359,post,0
all,PB,359,during,4744.886845
all,PB,360,pre,0
all,PB,360,post,886.0073437
all,PB,360,during,0
all,PB,362,pre,0
all,PB,362,post,0
all,PB,362,during,0
all,PB,363,pre,0
all,PB,363,post,22.26456959
all,PB,363,during,2904.775574
all,PB,364,pre,5084.871535
all,PB,364,post,1480.666942
all,PB,364,during,0
all,PB,365,pre,1234.757463
all,PB,365,post,6504.79888
all,PB,365,during,3485.536839
all,PB,366,pre,0
all,PB,366,post,5909.28657
all,PB,366,during,470.9368384
all,PB,367,pre,5065.739815
all,PB,367,post,0
all,PB,367,during,0
all,PB,368,pre,0
all,PB,368,post,2867.977061
all,PB,368,during,2951.979403
all,PB,369,pre,0
all,PB,369,post,2792.189642
all,PB,369,during,0
all,PB,370,pre,5728.280609
all,PB,370,post,0
all,PB,370,during,0
all,PB,371,pre,0
all,PB,371,post,2274.930887
all,PB,371,during,5440.542817
all,PB,373,pre,239.6764856
all,PB,373,post,3191.424598
all,PB,373,during,4978.814671
all,PB,374,pre,1600.156216
all,PB,374,post,4547.960811
all,PB,374,during,0
all,PB,375,pre,3880.204248
all,PB,375,post,452.9963117
all,PB,375,during,5531.867519
all,PB,376,pre,0
all,PB,376,post,0
all,PB,376,during,106.0254286
all,PB,377,pre,0
all,PB,377,post,0
all,PB,377,during,0
all,PB,379,pre,516.6828744
all,PB,379,post,4190.319008
all,PB,379,during,789.4747775
all,PB,380,pre,2134.624315
all,PB,380,post,1570.000511
all,PB,380,during,0
all,PB,382,pre,3878.533419
all,PB,382,post,6055.498688
all,PB,382,during,3895.112522
all,PB,383,pre,490.7735271
all,PB,383,post,354.5281918
all,PB,383,during,110.0019493
all,PB,385,pre,0
all,PB,385,post,3619.718132
all,PB,385,during,1883.018025
all,PB,386,pre,7120.387022
all,PB,386,post,2985.287439
all,PB,386,during,7054.076831
all,PB,388,pre,7273.17196
all,PB,388,post,0
all,PB,388,during,1746.734071
all,PB,390,pre,247.7912448
all,PB,390,post,1051.193637
all,PB,390,during,3677.299511
all,PB,391,pre,1647.178769
all,PB,391,post,612.5845267
all,PB,391,during,561.8170346
all,PB,393,pre,1078.805151
all,PB,393,post,2851.597588
all,PB,393,during,1343.178188
all,PB,394,pre,4542.06709
all,PB,394,post,495.0155665
all,PB,394,during,2664.381639
all,PB,396,pre,7501.16282
all,PB,396,post,5016.214986
all,PB,396,during,0
all,PB,397,pre,0
all,PB,397,post,4673.805994
all,PB,397,during,0
all,PB,399,pre,0
all,PB,399,post,2372.412667
all,PB,399,during,0
all,PB,400,pre,0
all,PB,400,post,0
all,PB,400,during,0
all,PB,402,pre,0
all,PB,402,post,4908.737923
all,PB,402,during,3287.79206
all,PB,406,pre,4688.831685
all,PB,406,post,4515.316784
all,PB,406,during,1234.639062
all,PB,411,pre,1832.872908
all,PB,411,post,1012.467334
all,PB,411,during,1919.062199
all,PB,412,pre,8290.135135
all,PB,412,post,3774.471162
all,PB,412,during,2513.161381
all,PB,413,pre,1300.555505
all,PB,413,post,1725.226437
all,PB,413,during,0
all,PB,416,pre,0
all,PB,416,post,2011.010796
all,PB,416,during,3264.493366
all,PB,417,pre,8567.360774
all,PB,417,post,0
all,PB,417,during,0
all,PB,418,pre,0
all,PB,418,post,587.8364104
all,PB,418,during,1857.384511
all,PB,420,pre,4355.158499
all,PB,420,post,0
all,PB,420,during,1276.765363
all,PB,421,pre,0
all,PB,421,post,4406.290018
all,PB,421,during,3976.992929
all,PB,422,pre,669.0688591
all,PB,422,post,651.0488102
all,PB,422,during,2826.136553
all,PB,423,pre,6167.499815
all,PB,423,post,1872.964535
all,PB,423,during,2853.766405
all,PB,424,pre,4699.737909
all,PB,424,post,4805.660882
all,PB,424,during,345.2952679
all,PB,426,pre,0
all,PB,426,post,932.8996835
all,PB,426,during,2501.32523
all,PB,427,pre,6570.626614
all,PB,427,post,0
all,PB,427,during,0
all,PB,428,pre,2397.578027
all,PB,428,post,0
all,PB,428,during,3189.030184
all,PB,429,pre,2221.570967
all,PB,429,post,0
all,PB,429,during,1126.068345
all,PB,430,pre,3834.988261
all,PB,430,post,0
all,PB,430,during,2263.749892
all,PB,431,pre,0
all,PB,431,post,0
all,PB,431,during,5091.00373
all,PB,432,pre,2377.542025
all,PB,432,post,0
all,PB,432,during,3304.601222
all,PB,435,pre,3520.815487
all,PB,435,post,268.0299976
all,PB,435,during,3762.707798
all,PB,437,pre,6189.533323
all,PB,437,post,0
all,PB,437,during,5087.118172
all,PB,438,pre,0
all,PB,438,post,4693.300693
all,PB,438,during,5383.814801
all,PB,439,pre,2979.372694
all,PB,439,post,0
all,PB,439,during,1736.381228
all,PB,440,pre,5537.164125
all,PB,440,post,6834.637381
all,PB,440,during,7198.630576
all,PB,441,pre,1333.911808
all,PB,441,post,4268.765371
all,PB,441,during,1999.337248
all,PB,442,pre,2434.88861
all,PB,442,post,0
all,PB,442,during,5048.987048
all,PB,443,pre,2091.907207
all,PB,443,post,0
all,PB,443,during,362.7401218
all,PB,444,pre,0
all,PB,444,post,6174.808486
all,PB,444,during,0
all,PB,445,pre,2093.433757
all,PB,445,post,0
all,PB,445,during,3589.385292
all,PB,446,pre,1051.262271
all,PB,446,post,0
all,PB,446,during,1374.100309
all,PB,447,pre,0
all,PB,447,post,677.4218782
all,PB,447,during,0
all,PB,448,pre,0
all,PB,448,post,1055.598209
all,PB,448,during,0
all,PB,449,pre,1046.168128
all,PB,449,post,5623.273112
all,PB,449,during,0
all,PB,450,pre,4704.433317
all,PB,450,post,2868.150588
all,PB,450,during,9469.303141
all,PB,451,pre,0
all,PB,451,post,3763.862639
all,PB,451,during,5607.053746
all,PB,452,pre,0
all,PB,452,post,1180.595793
all,PB,452,during,3723.632035
all,PB,456,pre,4637.248959
all,PB,456,post,0
all,PB,456,during,3960.474199
all,PB,457,pre,0
all,PB,457,post,0
all,PB,457,during,5574.251751
all,SN,1,pre,0
all,SN,1,post,3732.302111
all,SN,1,during,2295.290657
all,SN,2,pre,1655.185201
all,SN,2,post,1100.612199
all,SN,2,during,6002.859875
all,SN,5,pre,1206.539575
all,SN,5,post,0
all,SN,5,during,0
all,SN,6,pre,4523.17114
all,SN,6,post,0
all,SN,6,during,949.2103033
all,SN,7,pre,1353.580492
all,SN,7,post,0
all,SN,7,during,0
all,SN,9,pre,4574.87748
all,SN,9,post,4434.918113
all,SN,9,during,0
all,SN,10,pre,0
all,SN,10,post,5922.723442
all,SN,10,during,205.4579425
all,SN,11,pre,0
all,SN,11,post,4754.889489
all,SN,11,during,2807.958492
all,SN,12,pre,6628.579434
all,SN,12,post,3589.942985
all,SN,12,during,7276.017144
all,SN,14,pre,5681.963167
all,SN,14,post,0
all,SN,14,during,834.1724202
all,SN,15,pre,1970.655698
all,SN,15,post,0
all,SN,15,during,5964.04008
all,SN,16,pre,0
all,SN,16,post,3246.427501
all,SN,16,during,0
all,SN,18,pre,2886.475656
all,SN,18,post,3746.664181
all,SN,18,during,2791.114506
all,SN,19,pre,4699.564706
all,SN,19,post,3478.370565
all,SN,19,during,0
all,SN,21,pre,3499.080818
all,SN,21,post,0
all,SN,21,during,2531.748625
all,SN,22,pre,2074.971804
all,SN,22,post,2429.494585
all,SN,22,during,6768.927614
all,SN,23,pre,0
all,SN,23,post,6016.721514
all,SN,23,during,1530.440869
all,SN,25,pre,0
all,SN,25,post,0
all,SN,25,during,0
all,SN,31,pre,6950.68663
all,SN,31,post,0
all,SN,31,during,5178.550454
all,SN,33,pre,3483.598502
all,SN,33,post,0
all,SN,33,during,2480.634479
all,SN,43,pre,380.5671191
all,SN,43,post,4387.346818
all,SN,43,during,578.7121278
all,SN,56,pre,0
all,SN,56,post,5312.007367
all,SN,56,during,4278.056281
all,SN,58,pre,264.8288519
all,SN,58,post,0
all,SN,58,during,4551.328625
all,SN,62,pre,4368.822858
all,SN,62,post,2793.021346
all,SN,62,during,2003.499916
all,SN,65,pre,0
all,SN,65,post,0
all,SN,65,during,2247.558491
all,SN,69,pre,0
all,SN,69,post,1777.331617
all,SN,69,during,768.8376026
all,SN,73,pre,1222.719189
all,SN,73,post,0
all,SN,73,during,425.1098633
all,SN,77,pre,436.262662
all,SN,77,post,4879.498316
all,SN,77,during,3898.664101
all,SN,78,pre,1247.742495
all,SN,78,post,0
all,SN,78,during,0
all,SN,79,pre,1927.010981
all,SN,79,post,3356.039797
all,SN,79,during,1109.976041
all,SN,80,pre,4372.831894
all,SN,80,post,5048.897548
all,SN,80,during,0
all,SN,81,pre,1563.982966
all,SN,81,post,0
all,SN,81,during,0
all,SN,82,pre,4191.684759
all,SN,82,post,0
all,SN,82,during,3719.493125
all,SN,83,pre,0
all,SN,83,post,0
all,SN,83,during,3599.352078
all,SN,85,pre,4740.000342
all,SN,85,post,6970.889482
all,SN,85,during,5552.860974
all,SN,86,pre,0
all,SN,86,post,2416.762281
all,SN,86,during,0
all,SN,87,pre,1551.255257
all,SN,87,post,6370.20404
all,SN,87,during,0
all,SN,89,pre,0
all,SN,89,post,3951.99708
all,SN,89,during,5306.529024
all,SN,91,pre,2471.330259
all,SN,91,post,9042.270891
all,SN,91,during,2778.509406
all,SN,96,pre,0
all,SN,96,post,3577.547245
all,SN,96,during,3288.214628
all,SN,101,pre,12.7184246
all,SN,101,post,0
all,SN,101,during,3752.233364
all,SN,102,pre,0
all,SN,102,post,0
all,SN,102,during,3361.247994
all,SN,103,pre,2614.589613
all,SN,103,post,0
all,SN,103,during,1606.193454
all,SN,104,pre,5839.537957
all,SN,104,post,0
all,SN,104,during,6192.006578
all,SN,105,pre,0
all,SN,105,post,1605.998366
all,SN,105,during,0
all,SN,106,pre,4737.125724
all,SN,106,post,6525.172781
